"id","ip","status","cam1","cam2","cam3","cam4","hdd","latency","cdate","login_status","last_communication","atmid","capacity","freespace","recording_from","recording_to","dvrtype","live"
"997","10.185.181.129","0",NULL,NULL,NULL,NULL,NULL,,"2019-08-01 15:49:17","0","0000-00-00 00:00:00","P3ECRB01",,,,,"Hikvision","Y"
"998","10.185.180.205","1","working","not working","working",NULL,"ok","523ms","2019-08-01 15:49:27","0","2019-08-01 15:49:27","P3ECKI02","1907729","0",,,"Hikvision","Y"
"999","10.185.180.176","1",NULL,NULL,NULL,NULL,NULL,NULL,"2019-08-01 15:49:35","1","0000-00-00 00:00:00","P3ECPL02",,,,,"Hikvision","Y"
"1000","10.60.240.204","1","working","working","working",NULL,"error","82ms","2019-08-01 15:49:44","0","2019-08-01 15:49:44","P3ENAA05","1907729","0",,,"Hikvision","Y"
"1001","10.185.181.28","1","working","working","working",NULL,"ok","643ms","2019-08-01 15:49:57","0","2019-08-01 15:49:57","P3ENKO02","1907729","0",,,"Hikvision","Y"
"1002","10.185.181.126","1","working","working","working",NULL,"ok","483ms","2019-08-01 15:50:11","0","2019-08-01 15:50:11","P3ENPT71","1907729","0","2019-05-16T23:41:30Z",,"Hikvision","Y"
"1003","10.185.181.13","1","working","working","working",NULL,"ok","590ms","2019-08-01 15:50:22","0","2019-08-01 15:50:22","P3ENJU02","1907729","0","2019-07-20T03:37:55Z",,"Hikvision","Y"
"1004","10.60.243.181","1","working","working","working",NULL,"ok","954ms","2019-08-01 15:50:35","0","2019-08-01 15:50:35","P3ENDI18","1907729","0","2019-07-16T13:53:52Z",,"Hikvision","Y"
"1005","10.60.243.185","0",NULL,NULL,NULL,NULL,NULL,,"2019-08-01 15:50:56","0","0000-00-00 00:00:00","P3ENST34",,,,,"Hikvision","Y"
"1006","10.185.181.186","0",NULL,NULL,NULL,NULL,NULL,,"2019-08-01 15:51:18","0","0000-00-00 00:00:00","P3ECRG02",,,,,"Hikvision","Y"
"1007","10.60.242.107","1",NULL,NULL,NULL,NULL,NULL,"1076ms","2019-08-01 15:51:25","1","0000-00-00 00:00:00","201312673",,,,,"Hikvision","N"
"1008","10.185.181.123","0",NULL,NULL,NULL,NULL,NULL,,"2019-08-01 15:51:46","0","0000-00-00 00:00:00","P1EWMI03",,,,,"Hikvision","Y"
"1009","10.185.181.140","1","working","working","working",NULL,"ok","440ms","2019-08-01 15:51:56","0","2019-08-01 15:51:56","P3ENMM02","1907729","0","2019-05-16T18:10:39Z",,"Hikvision","Y"
"1010","10.185.181.41","1","working","working","working",NULL,"ok","466ms","2019-08-01 15:52:22","0","2019-08-01 15:52:22","P3ENPN82","1907729","0",,,"Hikvision","Y"
"1011","10.60.243.191","1","working","working","working",NULL,"ok","486ms","2019-08-01 15:52:37","0","2019-08-01 15:52:37","P1EWMI04","1907729","0","2019-05-17T23:23:10Z",,"Hikvision","Y"
"1012","10.185.181.109","1","working","working","working",NULL,"ok","309ms","2019-08-01 15:53:16","0","2019-08-01 15:53:16","P3ENDI11","1907729","0","2019-05-03T23:12:14Z",,"Hikvision","Y"
"1013","10.185.181.137","1","working","working","working",NULL,"ok","458ms","2019-08-01 15:54:05","0","2019-08-01 15:54:05","P3ENMM07","1907729","0","2019-06-18T00:24:10Z",,"Hikvision","Y"
"1014","10.60.243.186","0",NULL,NULL,NULL,NULL,NULL,,"2019-08-01 15:54:26","0","0000-00-00 00:00:00","P3ENMG16",,,,,"Hikvision","Y"
"1015","10.60.243.111","0",NULL,NULL,NULL,NULL,NULL,,"2019-08-01 15:54:47","0","0000-00-00 00:00:00","P3ENBW02",,,,,"Hikvision","Y"
"1016","10.185.181.121","0",NULL,NULL,NULL,NULL,NULL,,"2019-08-01 15:55:08","0","0000-00-00 00:00:00","P4ENGP07",,,,,"Hikvision","Y"
"1017","10.60.240.114","1","working","working","working",NULL,"ok","369ms","2019-08-01 15:30:19","0","2019-08-01 15:30:19","P3ENDI10","1907729","1901568",,,"Hikvision","N"
"1018","10.185.181.135","1","working","working","working",NULL,"ok","613ms","2019-08-01 15:30:37","0","2019-08-01 15:30:37","P3ENAA06","1907729","0",,,"Hikvision","Y"
"1019","10.185.180.158","1","working","working","working",NULL,"ok","366ms","2019-08-01 15:30:49","0","2019-08-01 15:30:49","P3ECBK01","1907729","0","2019-07-09T05:32:38Z",,"Hikvision","Y"
"1020","10.185.181.76","1","working","working","not working",NULL,"ok","537ms","2019-08-01 15:31:01","0","2019-08-01 15:31:01","P3ENKT02","1907729","0","2019-06-09T19:22:27Z",,"Hikvision","Y"
"1021","8.9.7.4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0000-00-00 00:00:00","0","0000-00-00 00:00:00","10240253",,,,,"Hikvision","N"
"1022","10.185.181.131","1","working","working","working",NULL,"ok","478ms","2019-08-01 15:31:11","0","2019-08-01 15:31:11","P3ENGG69","1907729","0","2019-06-09T16:09:42Z",,"Hikvision","Y"
"1023","10.185.181.78","0","working","working","working",NULL,"ok",,"2019-08-01 15:31:33","0","2019-08-01 07:35:05","P3ENGG72","1907729","0","2019-06-21T14:49:08Z",,"Hikvision","Y"
"1024","10.185.181.112","0","working","working","working",NULL,"ok","2436ms","2019-08-01 14:44:04","0","2019-08-01 10:14:44","P3ENFP06","1907729","0","2019-07-05T16:50:45Z",,"Hikvision","Y"
"1025","10.60.243.167","1","working","working","working",NULL,"ok","408ms","2019-08-01 15:32:39","0","2019-08-01 15:32:39","P3ENDI13","1907729","0","2019-06-05T15:40:37Z",,"Hikvision","Y"
"1026","10.60.242.154","1","working","working","working",NULL,"ok","714ms","2019-08-01 15:32:58","0","2019-08-01 15:32:58","P3ENDI15","1907729","0","2019-04-20T15:25:08Z",,"Hikvision","Y"
"1027","10.60.243.182","1","working","working","working",NULL,"ok","766ms","2019-08-01 15:33:12","0","2019-08-01 15:33:12","P3ENFD93","1907729","0","2019-05-30T12:39:54Z",,"Hikvision","Y"
"1028","10.60.243.79","0",NULL,NULL,NULL,NULL,NULL,,"2019-08-01 15:33:33","0","0000-00-00 00:00:00","P3ENMG22",,,,,"Hikvision","Y"
"1029","10.185.181.108","1","working","working","working",NULL,"ok","653ms","2019-08-01 15:33:51","0","2019-08-01 15:33:51","P3ENBN32","1907729","0","2019-06-10T14:29:05Z",,"Hikvision","Y"
"1030","10.185.181.136","1","working","working","working",NULL,"ok","430ms","2019-08-01 15:34:01","0","2019-08-01 15:34:01","P3ENMM11","1907729","0","2019-06-19T08:46:16Z",,"Hikvision","Y"
"1031","10.185.181.34","0","working","working","working",NULL,"ok",,"2019-08-01 15:34:22","0","2019-08-01 12:39:07","P3ENAP03","1907729","0","2019-04-27T12:59:47Z",,"Hikvision","Y"
"1032","10.236.40.232","1","working","working","working",NULL,"ok","688ms","2019-08-01 15:34:34","0","2019-08-01 15:34:34","P3ENHE28","1907729","0","2019-06-14T04:23:38Z",,"Hikvision","Y"
"1033","10.60.243.173","1","working","working","working",NULL,"notexist","576ms","2019-08-01 15:34:46","0","2019-08-01 15:34:46","P3ENAL35","0","0",,,"Hikvision","Y"
"1034","1.5.6.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0000-00-00 00:00:00","0","0000-00-00 00:00:00","H03775 ",,,,,"Hikvision","N"
"1035","10.185.181.95","1","working","working","working",NULL,"ok","616ms","2019-08-01 15:36:04","0","2019-08-01 15:36:04","P3ENJH21","1907729","0","2019-07-10T08:54:32Z",,"Hikvision","Y"
"1036","10.185.181.67","1","working","working","working",NULL,"error","538ms","2019-08-01 15:36:16","0","2019-08-01 15:36:16","P3ENJA02","1907729","0",,,"Hikvision","Y"
"1037","10.60.241.91","0",NULL,NULL,NULL,NULL,NULL,,"2019-08-01 15:36:38","0","0000-00-00 00:00:00","P3ENKP19",,,,,"Hikvision","Y"
"1038","10.185.181.65","1","working","working","working",NULL,"ok","549ms","2019-08-01 15:36:52","0","2019-08-01 15:36:52","P3ENCO36","1907729","0",,,"Hikvision","Y"
"1039","10.236.212.163",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0000-00-00 00:00:00","0","0000-00-00 00:00:00","P3ENBN34",,,,,"CPPLUS","N"
"1040","10.60.242.98","1","working","working","working",NULL,"ok","731ms","2019-08-01 15:37:04","0","2019-08-01 15:37:04","P3ENKP02","1907729","0","2019-06-27T22:47:23Z",,"Hikvision","Y"
"1041","10.60.243.189","1","working","working","working",NULL,"ok","785ms","2019-08-01 15:37:17","0","2019-08-01 15:37:17","P3ENAL34","1907729","0",,,"Hikvision","Y"
"1042","10.185.181.66","1","working","working","working",NULL,"ok","338ms","2019-08-01 15:37:31","0","2019-08-01 15:37:31","P3ENHE45","1907729","0","2019-05-03T12:12:10Z",,"Hikvision","Y"
"1043","10.185.181.114","1","working","working","working",NULL,"ok","964ms","2019-08-01 15:38:01","0","2019-08-01 15:38:01","P3ECTR01","1907729","0",,,"Hikvision","Y"
"1044","10.185.181.144","1","working","working","working",NULL,"ok","581ms","2019-08-01 15:38:15","0","2019-08-01 15:38:15","P3ENHE44","1907729","0",,,"Hikvision","Y"
"1045","10.185.181.115","0",NULL,NULL,NULL,NULL,NULL,,"2019-08-01 15:38:36","0","0000-00-00 00:00:00","P1DCJM29",,,,,"Hikvision","Y"
"1046","10.185.181.151","0",NULL,NULL,NULL,NULL,NULL,,"2019-08-01 15:38:57","0","0000-00-00 00:00:00","P1DCJM30",,,,,"Hikvision","Y"
"1047","10.185.181.113","1","working","working","working",NULL,"ok","95ms","2019-08-01 15:39:13","0","2019-08-01 15:39:13","P3ECPL03","1907729","0",,,"Hikvision","Y"
"1048","10.185.181.150","0",NULL,NULL,NULL,NULL,NULL,,"2019-08-01 15:39:34","0","0000-00-00 00:00:00","P3DCGW18",,,,,"Hikvision","Y"
"1049","10.185.181.148","1","working","working","working",NULL,"ok","361ms","2019-08-01 15:39:47","0","2019-08-01 15:39:47","P3ENHE43","1907729","0",,,"Hikvision","Y"
"1050","10.60.243.123","1","working","working","working",NULL,"ok","662ms","2019-08-01 15:39:59","0","2019-08-01 15:39:59","P3ENND78","1907729","0","2019-06-14T06:50:59Z",,"Hikvision","Y"
"1051","10.60.243.115","1","working","working","working",NULL,"ok","596ms","2019-08-01 15:40:10","0","2019-08-01 15:40:10","P3ENND74","1907729","0","2019-06-12T20:18:59Z",,"Hikvision","Y"
"1052","10.185.181.116","1","working","working","working",NULL,"ok","638ms","2019-08-01 15:40:26","0","2019-08-01 15:40:26","P1DCJM26","1907729","0",,,"Hikvision","Y"
"1053","10.185.181.50","1","working","working","working",NULL,"ok","380ms","2019-08-01 15:40:36","0","2019-08-01 15:40:36","P3ENPT70","1907729","63488",,,"Hikvision","Y"
"1054","10.60.243.124","1","working","working","not working",NULL,"ok","668ms","2019-08-01 15:40:53","0","2019-08-01 15:40:53","P3ENKP17","1907729","1130496",,,"Hikvision","Y"
"1055","10.60.241.140","1","working","working","working",NULL,"ok","398ms","2019-08-01 15:41:04","0","2019-08-01 15:41:04","P3ENBN29","1907729","0","2019-07-10T21:23:26Z",,"Hikvision","Y"
"1056","10.60.241.115",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0000-00-00 00:00:00","0","0000-00-00 00:00:00","P3ENBN41",,,,,"CPPLUS","N"
"1057","10.60.243.107","1","working","working","working",NULL,"notexist","747ms","2019-08-01 15:41:27","0","2019-08-01 15:41:27","P3ENDI09","0","0",,,"Hikvision","Y"
"1058","10.60.243.134","1","working","working","working",NULL,"ok","538ms","2019-08-01 15:42:50","0","2019-08-01 15:42:50","P3ENPR04","1907729","0",,,"Hikvision","Y"
"1059","10.60.243.103","0",NULL,NULL,NULL,NULL,NULL,,"2019-08-01 15:43:12","0","0000-00-00 00:00:00","P3ENDI20",,,,,"Hikvision","Y"
"1060","10.60.243.146","1","working","working","working",NULL,"ok","750ms","2019-08-01 15:43:36","0","2019-08-01 15:43:36","P1DCJT01","1907729","120832",,,"Hikvision","Y"
"1061","10.60.243.149","1","working","working","working",NULL,"ok","759ms","2019-08-01 15:43:48","0","2019-08-01 15:43:48","P3ENMM15","1907729","0","2019-07-02T23:32:18Z",,"Hikvision","Y"
"1062","10.60.243.65","1","working","working","working",NULL,"ok","99ms","2019-08-01 15:44:05","0","2019-08-01 15:44:05","P3ENAL36","1907729","1285120",,,"Hikvision","Y"
"1063","10.60.243.125","1","working","working","working",NULL,"ok","196ms","2019-08-01 15:44:31","0","2019-08-01 15:44:31","P3ENND83","1907729","0","2019-04-20T13:03:05Z",,"Hikvision","Y"
"1064","10.185.181.199","0",NULL,NULL,NULL,NULL,NULL,,"2019-07-31 23:54:14","0","0000-00-00 00:00:00","P3ENPN95",,,,,"Hikvision","P"
"1065","10.185.181.196","1","working","working","working",NULL,"ok","500ms","2019-08-01 15:44:48","0","2019-08-01 15:44:48","P3ENDI12","1907729","0","2019-06-11T13:12:32Z",,"Hikvision","Y"
"1066","10.60.243.114","1","working","working","working",NULL,"ok","696ms","2019-08-01 15:45:33","0","2019-08-01 15:45:33","P3ENKP18","1907729","0","2019-07-10T12:18:11Z",,"Hikvision","Y"
"1067","10.60.243.150","1","working","working","working",NULL,"ok","517ms","2019-08-01 15:45:48","0","2019-08-01 15:45:48","P3ENDI08","1907729","0","2019-06-30T22:05:11Z",,"Hikvision","Y"
"1068","10.185.181.70","1","working","working","working",NULL,,"406ms","2019-08-01 15:46:01","0","2019-08-01 15:46:01","P3DCHB07",,,,,"Hikvision","Y"
"1069","10.60.243.155","1","working","working","working",NULL,"ok","548ms","2019-08-01 15:46:56","0","2019-08-01 15:46:56","P3ENNR39","1907729","0","2019-06-16T15:06:16Z",,"Hikvision","Y"
"1070","10.60.243.126","0",NULL,NULL,NULL,NULL,NULL,,"2019-08-01 15:47:18","0","0000-00-00 00:00:00","P3ENFZ03",,,,,"Hikvision","Y"
"1071","10.185.181.94","1","working","working","working",NULL,"ok","472ms","2019-08-01 15:47:30","0","2019-08-01 15:47:30","P3ECBR01","1907729","299008","2019-04-20T12:21:55Z",,"Hikvision","Y"
"1072","10.185.181.60","1","working","working","working",NULL,"ok","361ms","2019-08-01 15:47:40","0","2019-08-01 15:47:40","P3DCPR01","1907729","0","2019-07-05T12:49:27Z",,"Hikvision","Y"
"1073","10.185.181.97","1","working","working","working",NULL,"ok","513ms","2019-08-01 15:47:53","0","2019-08-01 15:47:53","P3ENBR56","1907729","0",,,"Hikvision","Y"
"1074","10.185.181.152","1","working","working","working",NULL,"ok","418ms","2019-08-01 15:48:05","0","2019-08-01 15:48:05","P3ENJH19","1907729","852992","2019-07-10T09:04:54Z",,"Hikvision","Y"
"1075","10.60.242.239",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0000-00-00 00:00:00","0","0000-00-00 00:00:00","P3ENBN35",,,,,"CPPLUS","N"
"1076","10.60.243.145","0",NULL,NULL,NULL,NULL,NULL,,"2019-08-01 15:48:26","0","0000-00-00 00:00:00","P3DCKH04",,,,,"Hikvision","Y"
"1077","10.60.243.110","1","working","working","working",NULL,"ok","567ms","2019-08-01 15:48:49","0","2019-08-01 15:48:49","P3ENJR06","1907729","0",,,"Hikvision","Y"
"1078","10.185.182.12","1","working","working","working",NULL,"ok","675ms","2019-08-01 15:49:01","0","2019-08-01 15:49:01","MC014204","1907729","390144",,,"Hikvision","Y"
"1079","10.60.243.116","1","working","working","working",NULL,"ok","363ms","2019-08-01 15:50:29","0","2019-08-01 15:50:29","P3DCWK01","1907729","419840","2019-05-30T16:19:09Z",,"Hikvision","Y"
"1080","10.60.243.120","1","working","working","working",NULL,"ok","685ms","2019-08-01 15:50:41","0","2019-08-01 15:50:41","P3DCGD05","1907729","1338368","2019-07-07T15:51:05Z",,"Hikvision","Y"
"1081","10.60.243.119","1","working","working","working",NULL,"ok","753ms","2019-08-01 15:50:54","0","2019-08-01 15:50:54","P3DCBJ04","1907729","349184",,,"Hikvision","Y"
"1082","10.60.243.131",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0000-00-00 00:00:00","0","0000-00-00 00:00:00","P3ECUP05",,,,,"CPPLUS","Y"
"1083","10.60.243.121","1","working","working","working",NULL,"ok","696ms","2019-08-01 15:51:26","0","2019-08-01 15:51:26","P3ENND77","1907729","0","2019-07-11T17:46:44Z",,"Hikvision","Y"
"1084","10.60.243.176","1","working","working","working",NULL,"ok","896ms","2019-08-01 15:51:40","0","2019-08-01 15:51:40","P3ENDL57","1907729","894976",,,"Hikvision","Y"
"1085","10.185.180.183","1","working","working","working",NULL,"ok","479ms","2019-08-01 15:51:52","0","2019-08-01 15:51:52","P3ENKJ01","1907729","0","2019-06-24T09:59:59Z",,"Hikvision","Y"
"1086","10.185.181.58","1","working","working","working",NULL,"ok","822ms","2019-08-01 15:52:06","0","2019-08-01 15:52:06","P3DCMZ09","1907729","0","2019-07-02T00:54:46Z",,"Hikvision","Y"
"1087","10.185.181.166","1",NULL,NULL,NULL,NULL,NULL,"1499ms","2019-08-01 15:52:24","1","0000-00-00 00:00:00","P3ENCO37",,,,,"Hikvision","Y"
"1088","10.185.181.178","1","working","working","working",NULL,"ok","454ms","2019-08-01 15:52:37","0","2019-08-01 15:52:37","P3ECKH01","1907729","2048","2019-07-04T08:21:07Z",,"Hikvision","Y"
"1089","10.185.181.201","0",NULL,NULL,NULL,NULL,NULL,,"2019-08-01 15:52:58","0","0000-00-00 00:00:00","P1DCBH06",,,,,"Hikvision","Y"
"1090","10.185.181.218","1","working","working","working",NULL,"ok","296ms","2019-08-01 15:53:06","0","2019-08-01 15:53:06","P3ENHE53","1907729","1437696",,,"Hikvision","Y"
"1091","10.60.243.158","1","working","working","working",NULL,"ok","663ms","2019-08-01 15:53:26","0","2019-08-01 15:53:26","P3ENKI04","1907729","0",,,"Hikvision","Y"
"1092","10.185.181.71","1","working","working","working",NULL,"ok","351ms","2019-08-01 15:53:38","0","2019-08-01 15:53:38","P3ENWL79","1907729","158720",,,"Hikvision","Y"
"1093","10.60.243.159","1","working","working","working",NULL,"ok","613ms","2019-08-01 15:53:52","0","2019-08-01 15:53:52","P3ENWL80","1907729","0",,,"Hikvision","Y"
"1094","10.185.181.69","0","working","working","working",NULL,,"2063ms","2019-08-01 15:26:01","0","2019-08-01 13:16:31","P3ENHE49",,,,,"Hikvision","Y"
"1095","10.60.243.153","1",NULL,NULL,NULL,NULL,NULL,"1197ms","2019-08-01 15:55:18","1","0000-00-00 00:00:00","P3ENBV03",,,,,"Hikvision","Y"
"1096","10.185.181.185","0",NULL,NULL,NULL,NULL,NULL,,"2019-08-01 15:26:59","0","0000-00-00 00:00:00","P3ENJH20",,,,,"Hikvision","Y"
"1097","10.185.181.120","1","working","working","working",NULL,"unformatted","111ms","2019-08-01 15:27:11","0","2019-08-01 15:27:11","P3ENJH23","1907729","0",,,"Hikvision","Y"
"1098","10.185.181.164","1","working","working","working",NULL,"ok","974ms","2019-08-01 15:28:04","0","2019-08-01 15:28:04","P3ENRG03","1907729","0","2019-05-05T09:39:37Z",,"Hikvision","Y"
"1099","10.185.181.168","0",NULL,NULL,NULL,NULL,NULL,,"2019-08-01 15:28:25","0","0000-00-00 00:00:00","P3ENRG04",,,,,"Hikvision","Y"
"1100","10.60.243.180","1","working","working","working",NULL,"ok","391ms","2019-08-01 15:28:39","0","2019-08-01 15:28:39","P3ENJR07","1907729","0",,,"Hikvision","Y"
"1101","10.60.243.11","1","working","working","working",NULL,"ok","678ms","2019-08-01 15:28:57","0","2019-08-01 15:28:57","P3ENBN40","1907729","0","2019-06-18T20:17:53Z",,"Hikvision","Y"
"1102","10.60.243.184","1","working","working","working",NULL,"ok","622ms","2019-08-01 15:29:19","0","2019-08-01 15:29:19","P3ENAA04","1907729","0","2019-04-20T14:47:59Z",,"Hikvision","Y"
"1103","10.60.243.32","1","working","working","working",NULL,"ok","580ms","2019-08-01 15:29:29","0","2019-08-01 15:29:29","P3ENBN38","1907729","0","2019-04-24T19:42:32Z",,"Hikvision","Y"
"1104","10.185.181.217","1","working","working","working",NULL,"ok","194ms","2019-08-01 15:29:37","0","2019-08-01 15:29:37","P3ECAP01","1907729","430080",,,"Hikvision","Y"
"1105","10.185.181.215","1",NULL,NULL,NULL,NULL,NULL,NULL,"2019-08-01 15:29:48","1","0000-00-00 00:00:00","P3ENGU05",,,,,"Hikvision","Y"
"1106","10.185.181.214","1","working","working","working",NULL,"notexist","340ms","2019-08-01 15:29:57","0","2019-08-01 15:29:57","P3ENVG02","0","0",,,"Hikvision","Y"
"1107","10.60.243.98","0","working","not working","working",NULL,"ok","1177ms","2019-08-01 15:30:05","0","2019-08-01 15:04:20","P3ENPN91","1907729","846848","2019-05-07T16:39:19Z",,"Hikvision","Y"
"1108","10.185.181.203","1","working","working","working",NULL,"ok","605ms","2019-08-01 15:30:44","0","2019-08-01 15:30:44","P3ENAT01","1907729","0",,,"Hikvision","Y"
"1109","10.60.243.154","0","working","working","working",NULL,"ok",,"2019-08-01 15:31:05","0","2019-08-01 15:05:11","P3ENBV05","1907729","0","2019-07-18T15:04:56Z",,"Hikvision","Y"
"1110","10.60.243.117","1","working","working","working",NULL,"ok","693ms","2019-08-01 15:31:15","0","2019-08-01 15:31:15","P3ECLP01","1907729","215040","2019-07-04T11:43:42Z",,"Hikvision","Y"
"1111","10.60.243.128","1","working","working","working",NULL,"ok","759ms","2019-08-01 15:31:41","0","2019-08-01 15:31:41","P1EWGO05","1907729","0","2019-07-01T13:57:02Z",,"Hikvision","Y"
"1112","10.185.180.153","1","working","working","working",NULL,"ok","475ms","2019-08-01 15:31:51","0","2019-08-01 15:31:51","P3ENPT74","1907729","0","2019-04-20T20:08:15Z",,"Hikvision","Y"
"1113","10.60.243.137","0",NULL,NULL,NULL,NULL,NULL,,"2019-08-01 15:32:12","0","0000-00-00 00:00:00","P3ENND90",,,,,"Hikvision","Y"
"1114","10.60.243.101","1","working","working","working",NULL,"ok","564ms","2019-08-01 15:33:07","0","2019-08-01 15:33:07","P3ENPN84","1907729","0",,,"Hikvision","Y"
"1115","10.185.181.36","0","working","working","working",NULL,"notexist","1462ms","2019-08-01 15:33:16","0","2019-08-01 13:50:44","DPCN126319","0","0",,,"Hikvision","Y"
"1116","10.60.243.151","0","working","working","working",NULL,"ok",,"2019-08-01 15:33:37","0","2019-08-01 14:15:16","P3ECNK08","1907729","0",,,"Hikvision","Y"
"1117","10.185.181.72","1","working","working","working",NULL,"ok","505ms","2019-08-01 15:33:49","0","2019-08-01 15:33:49","P3ENMM14","1907729","0","2019-07-27T16:42:53Z",,"Hikvision","Y"
"1118","10.60.243.118","0","working","working","working",NULL,"ok","1035ms","2019-08-01 15:33:56","0","2019-08-01 14:41:29","P3ENAL37","1907729","0","2019-07-08T19:36:13Z",,"Hikvision","Y"
"1119","10.60.243.122","1","working","working","working",NULL,"ok","630ms","2019-08-01 15:34:08","0","2019-08-01 15:34:08","P3EWAL10","1907729","1143808",,,"Hikvision","Y"
"1120","10.60.243.106","1","working","working","working",NULL,"notexist","552ms","2019-08-01 15:34:50","0","2019-08-01 15:34:50","P3ENSP08","0","0",,,"Hikvision","Y"
"1121","10.60.243.127","1","working","working","working",NULL,"notexist","837ms","2019-08-01 15:35:07","0","2019-08-01 15:35:07","P3ENUP06","1907729","0",,,"Hikvision","Y"
"1122","10.60.243.135","0","working","working","working",NULL,"notexist",,"2019-08-01 15:35:28","0","2019-08-01 09:26:48","P4ENAZ01","0","0",,,"Hikvision","Y"
"1123","10.185.181.117","0","working","working","working",NULL,"ok","1041ms","2019-08-01 15:09:44","0","2019-08-01 13:26:38","P3ENND84","1907729","0","2019-04-20T13:16:34Z",,"Hikvision","Y"
"1124","10.60.243.152","0","working","working","working",NULL,"ok",,"2019-08-01 15:37:23","0","2019-08-01 14:43:52","P3ECNK06","1907729","0",,,"Hikvision","Y"
"1125","10.185.182.20","0",NULL,NULL,NULL,NULL,NULL,,"2019-08-01 13:27:11","0","0000-00-00 00:00:00","MN000878",,,,,"Hikvision","Y"
"1126","10.60.243.130","1","working","working","working",NULL,"ok","665ms","2019-08-01 15:37:46","0","2019-08-01 15:37:46","P3ENGK07","1907729","0","2019-04-20T13:28:07Z",,"Hikvision","Y"
"1127","10.185.181.231","1","working","working","working",NULL,"unformatted","372ms","2019-08-01 15:37:55","0","2019-08-01 15:37:55","P3ENPT73","3950","0",,,"Hikvision","Y"
"1128","10.60.243.160","1","working","working","working",NULL,"ok","796ms","2019-08-01 15:38:05","0","2019-08-01 15:38:05","P3ENMM17","1907729","1524736","2019-05-27T16:50:12Z",,"Hikvision","Y"
"1129","10.185.181.254","1","working","working","working",NULL,"ok","261ms","2019-08-01 15:38:15","0","2019-08-01 15:38:15","P3ENCE44","1907729","1902592",,,"Hikvision","Y"
"1130","10.185.181.45","0",NULL,NULL,NULL,NULL,NULL,,"2019-08-01 15:38:36","0","0000-00-00 00:00:00","P3ENGK08",,,,,"Hikvision","Y"
"1131","10.185.181.170","1","working","working","working",NULL,"ok","380ms","2019-08-01 15:38:45","0","2019-08-01 15:38:45","P3ENRG05","1907729","1406976",,,"Hikvision","Y"
"1132","10.185.181.181","0","working","working","working",NULL,"ok","1047ms","2019-08-01 15:11:35","0","2019-08-01 14:47:39","P1ECGO04","1907729","0","2019-05-28T12:56:49Z",,"Hikvision","Y"
"1133","10.185.181.169","1","working","working","working",NULL,"ok","640ms","2019-08-01 15:39:53","0","2019-08-01 15:39:53","P3ENRI24","1907729","1508352",,,"Hikvision","Y"
"1134","10.60.243.156","0",NULL,NULL,NULL,NULL,NULL,,"2019-08-01 15:40:14","0","0000-00-00 00:00:00","P3ENLD05",,,,,"Hikvision","Y"
"1135","10.60.241.246","0",NULL,NULL,NULL,NULL,NULL,,"2019-08-01 15:40:35","0","0000-00-00 00:00:00","P1ECGO02",,,,,"Hikvision","Y"
"1137","10.185.181.191","1","working","working","working",NULL,"ok","545ms","2019-08-01 15:40:50","1","2019-08-01 14:21:36","P3ENND93","1907729","1500160",,,"Hikvision","Y"
"1138","10.185.181.176","0",NULL,NULL,NULL,NULL,NULL,,"2019-08-01 15:41:12","0","0000-00-00 00:00:00","P3ENME27",,,,,"Hikvision","Y"
"1139","10.185.181.184","1","working","working","working",NULL,"ok","746ms","2019-08-01 15:41:23","0","2019-08-01 15:41:23","P3ENND91","1907729","1453056",,,"Hikvision","Y"
"1140","10.185.181.175","1","working","working","working",NULL,"ok","345ms","2019-08-01 15:41:37","0","2019-08-01 15:41:37","MN003105","1907729","0",,,"Hikvision","Y"
"1141","192.0.3.2","1","working","working","working",NULL,"notexist",,"2019-08-01 15:42:38","1","2019-08-01 09:59:33","P3ENGG76","1907729","0",,,"Hikvision","Y"
"1142","10.185.181.172","1","working","working","working",NULL,"ok","384ms","2019-08-01 15:54:59","0","2019-08-01 15:54:59","MC003188","1907729","433152","2019-05-13T00:14:51Z",,"Hikvision","Y"
"1143","10.185.181.174","0",NULL,NULL,NULL,NULL,NULL,,"2019-08-01 15:55:21","0","0000-00-00 00:00:00","P3ENMA10",,,,,"Hikvision","Y"
"1144","10.185.181.207","1","working","working","working",NULL,"ok","635ms","2019-08-01 15:33:34","0","2019-08-01 15:33:34","P1EWCH55","1907729","1530880",,,"Hikvision","Y"
"1145","10.185.181.173","1","working","working","working",NULL,"ok","342ms","2019-08-01 15:34:04","0","2019-08-01 15:34:04","P3ENND92","1907729","1570816","2019-05-03T13:31:22Z",,"Hikvision","Y"
"1146","10.185.181.171","1","working","working","working",NULL,"ok","769ms","2019-08-01 15:34:43","1","2019-08-01 14:05:22","P3ENRI38","1907729","1803264",,,"Hikvision","Y"
"1147","10.185.181.163","1","working","working","working",NULL,"ok","676ms","2019-08-01 15:34:54","0","2019-08-01 15:34:54","P3ENCI85","1907729","415744",,,"Hikvision","Y"
